,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,class
533,83.0,108.0,11.0,58.0,19.0,0.0,0.0,90.0,12.0,6,6,20.0,1.0,5.0,-7.0,0.0,0.0,0.0,-8.0,2.0,1.0,0.0,50.0,Bad
8018,75.0,132.0,6.0,67.0,20.0,0.0,0.0,90.0,63.0,6,6,21.0,2.0,29.0,0.0,2.0,2.0,67.0,90.0,2.0,2.0,1.0,67.0,Bad
1066,70.0,308.0,4.0,77.0,41.0,1.0,1.0,95.0,2.0,0,2,42.0,3.0,29.0,0.0,2.0,2.0,6.0,78.0,4.0,7.0,1.0,48.0,Good
2846,54.0,134.0,2.0,60.0,30.0,0.0,0.0,85.0,11.0,4,6,16.0,4.0,32.0,0.0,3.0,3.0,26.0,53.0,5.0,2.0,1.0,50.0,Bad
2723,66.0,26.0,2.0,51.0,7.0,0.0,0.0,90.0,4.0,4,6,3.0,2.0,60.0,-7.0,2.0,1.0,28.0,77.0,2.0,3.0,0.0,83.0,Bad
4652,63.0,172.0,10.0,68.0,11.0,1.0,0.0,83.0,9.0,3,5,12.0,1.0,42.0,0.0,4.0,2.0,69.0,92.0,2.0,3.0,2.0,83.0,Bad
8816,65.0,293.0,1.0,84.0,29.0,1.0,1.0,94.0,2.0,6,6,32.0,3.0,26.0,1.0,3.0,3.0,24.0,-8.0,6.0,1.0,2.0,58.0,Bad
6546,65.0,90.0,7.0,37.0,12.0,2.0,2.0,92.0,51.0,6,4,14.0,4.0,38.0,0.0,3.0,3.0,82.0,95.0,4.0,4.0,2.0,100.0,Bad
9489,65.0,146.0,2.0,71.0,21.0,3.0,3.0,77.0,21.0,6,2,26.0,1.0,58.0,0.0,2.0,2.0,4.0,60.0,1.0,3.0,-8.0,80.0,Bad
4718,68.0,39.0,4.0,20.0,10.0,0.0,0.0,100.0,-7.0,7,8,10.0,3.0,60.0,5.0,1.0,1.0,51.0,95.0,3.0,3.0,2.0,86.0,Bad
7268,52.0,197.0,5.0,78.0,17.0,4.0,1.0,71.0,3.0,4,5,22.0,1.0,38.0,0.0,0.0,0.0,96.0,31.0,6.0,2.0,3.0,89.0,Bad
10323,82.0,77.0,10.0,42.0,8.0,0.0,0.0,100.0,-7.0,7,8,8.0,1.0,25.0,20.0,0.0,0.0,3.0,84.0,2.0,2.0,0.0,57.0,Good
1759,55.0,584.0,13.0,172.0,17.0,0.0,0.0,76.0,4.0,4,6,17.0,0.0,24.0,0.0,8.0,8.0,61.0,72.0,8.0,1.0,1.0,100.0,Bad
710,55.0,37.0,17.0,26.0,2.0,2.0,1.0,67.0,25.0,6,5,3.0,0.0,67.0,2.0,1.0,1.0,100.0,-8.0,1.0,1.0,1.0,100.0,Bad
1774,81.0,312.0,5.0,99.0,13.0,0.0,0.0,100.0,-7.0,7,8,14.0,1.0,29.0,0.0,0.0,0.0,42.0,-8.0,3.0,1.0,1.0,80.0,Good
6801,83.0,267.0,19.0,90.0,16.0,0.0,0.0,94.0,37.0,6,6,16.0,0.0,19.0,16.0,0.0,0.0,4.0,60.0,1.0,1.0,0.0,40.0,Good
5786,54.0,25.0,13.0,19.0,3.0,2.0,2.0,100.0,-7.0,0,8,4.0,0.0,33.0,0.0,2.0,2.0,33.0,-8.0,1.0,1.0,-8.0,67.0,Bad
6636,64.0,151.0,9.0,65.0,30.0,1.0,1.0,100.0,-7.0,6,8,31.0,1.0,19.0,-7.0,1.0,1.0,56.0,21.0,10.0,3.0,5.0,76.0,Bad
7968,68.0,104.0,4.0,45.0,42.0,1.0,1.0,98.0,21.0,6,2,43.0,4.0,42.0,11.0,0.0,0.0,38.0,53.0,10.0,6.0,2.0,73.0,Good
3402,62.0,77.0,3.0,30.0,26.0,0.0,0.0,100.0,-7.0,7,8,26.0,2.0,62.0,0.0,8.0,8.0,52.0,85.0,5.0,16.0,2.0,95.0,Bad
9746,84.0,239.0,4.0,132.0,10.0,1.0,0.0,91.0,30.0,6,5,11.0,3.0,36.0,5.0,1.0,1.0,11.0,-8.0,2.0,2.0,0.0,80.0,Bad
7442,73.0,102.0,2.0,41.0,22.0,0.0,0.0,100.0,-7.0,7,8,23.0,2.0,35.0,0.0,0.0,0.0,21.0,46.0,4.0,4.0,1.0,62.0,Bad
1997,71.0,135.0,24.0,73.0,21.0,2.0,1.0,87.0,15.0,6,4,23.0,0.0,4.0,0.0,0.0,0.0,26.0,-8.0,4.0,1.0,1.0,55.0,Bad
6370,68.0,335.0,8.0,148.0,18.0,0.0,0.0,100.0,-7.0,7,8,18.0,1.0,22.0,0.0,1.0,1.0,89.0,73.0,9.0,1.0,7.0,91.0,Bad
5866,73.0,284.0,11.0,111.0,15.0,0.0,0.0,100.0,-7.0,7,8,15.0,1.0,40.0,0.0,0.0,0.0,74.0,58.0,3.0,4.0,2.0,78.0,Good
2225,57.0,179.0,12.0,70.0,13.0,2.0,1.0,75.0,0.0,3,4,16.0,0.0,44.0,0.0,0.0,0.0,19.0,87.0,4.0,2.0,0.0,75.0,Good
8126,90.0,354.0,28.0,113.0,26.0,0.0,0.0,100.0,-7.0,7,8,27.0,0.0,15.0,18.0,0.0,0.0,1.0,-8.0,2.0,1.0,0.0,43.0,Good
296,73.0,144.0,38.0,96.0,13.0,0.0,0.0,85.0,44.0,6,6,13.0,0.0,8.0,0.0,0.0,0.0,40.0,5.0,10.0,1.0,1.0,85.0,Bad
5362,73.0,156.0,5.0,49.0,25.0,0.0,0.0,96.0,-7.0,5,7,25.0,2.0,40.0,-7.0,1.0,1.0,58.0,88.0,7.0,9.0,1.0,80.0,Bad
7743,50.0,118.0,18.0,75.0,3.0,3.0,3.0,43.0,14.0,6,2,7.0,0.0,29.0,0.0,5.0,5.0,154.0,69.0,1.0,1.0,1.0,100.0,Bad
1420,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Bad
9436,60.0,49.0,2.0,25.0,24.0,0.0,0.0,100.0,-7.0,7,8,25.0,6.0,32.0,0.0,2.0,2.0,35.0,73.0,9.0,4.0,2.0,72.0,Bad
3246,60.0,189.0,3.0,80.0,42.0,0.0,0.0,95.0,30.0,6,6,42.0,5.0,33.0,3.0,1.0,1.0,60.0,76.0,15.0,11.0,5.0,84.0,Good
5356,57.0,81.0,6.0,41.0,22.0,0.0,0.0,95.0,12.0,5,6,22.0,3.0,59.0,-7.0,1.0,1.0,100.0,61.0,7.0,6.0,5.0,93.0,Bad
7992,81.0,356.0,12.0,120.0,32.0,1.0,1.0,94.0,53.0,6,4,34.0,0.0,32.0,0.0,1.0,1.0,5.0,-8.0,7.0,3.0,0.0,56.0,Good
8942,81.0,163.0,19.0,92.0,16.0,0.0,0.0,100.0,-7.0,7,8,16.0,0.0,50.0,0.0,0.0,0.0,16.0,58.0,1.0,2.0,0.0,38.0,Good
351,82.0,340.0,1.0,87.0,45.0,0.0,0.0,100.0,-7.0,5,8,49.0,6.0,27.0,0.0,10.0,10.0,3.0,82.0,6.0,5.0,0.0,44.0,Good
7939,58.0,263.0,2.0,88.0,24.0,1.0,1.0,96.0,3.0,4,6,26.0,3.0,62.0,0.0,0.0,0.0,25.0,68.0,5.0,4.0,-8.0,90.0,Bad
4625,63.0,175.0,3.0,64.0,15.0,1.0,0.0,65.0,3.0,4,5,17.0,3.0,24.0,0.0,4.0,4.0,11.0,-8.0,5.0,1.0,0.0,75.0,Bad
4616,58.0,78.0,4.0,46.0,18.0,0.0,0.0,95.0,23.0,6,6,19.0,3.0,16.0,-7.0,2.0,2.0,87.0,-8.0,11.0,1.0,5.0,80.0,Good
3384,77.0,298.0,23.0,154.0,12.0,1.0,1.0,100.0,-7.0,6,8,12.0,0.0,33.0,0.0,3.0,3.0,3.0,-8.0,2.0,1.0,0.0,67.0,Good
9030,66.0,139.0,2.0,75.0,15.0,0.0,0.0,94.0,64.0,5,6,18.0,1.0,33.0,0.0,1.0,1.0,69.0,-8.0,8.0,1.0,1.0,100.0,Bad
2186,68.0,91.0,4.0,25.0,18.0,0.0,0.0,100.0,-7.0,7,8,21.0,10.0,19.0,0.0,4.0,4.0,14.0,52.0,4.0,3.0,1.0,44.0,Bad
1637,65.0,100.0,9.0,40.0,15.0,0.0,0.0,93.0,9.0,4,6,15.0,3.0,47.0,0.0,0.0,0.0,50.0,65.0,3.0,2.0,0.0,71.0,Good
804,68.0,170.0,11.0,78.0,49.0,0.0,0.0,100.0,-7.0,7,8,54.0,1.0,19.0,12.0,0.0,0.0,1.0,-8.0,2.0,2.0,0.0,57.0,Good
6726,82.0,351.0,11.0,101.0,30.0,0.0,0.0,100.0,-7.0,7,8,31.0,1.0,6.0,-7.0,0.0,0.0,8.0,50.0,8.0,1.0,1.0,39.0,Good
4107,67.0,227.0,1.0,90.0,11.0,1.0,1.0,100.0,-7.0,6,8,11.0,1.0,50.0,1.0,3.0,3.0,0.0,48.0,1.0,2.0,0.0,57.0,Bad
2567,63.0,-8.0,4.0,118.0,5.0,2.0,2.0,100.0,-7.0,7,8,0.0,1.0,40.0,-7.0,1.0,1.0,65.0,-8.0,2.0,-8.0,1.0,100.0,Good
7763,85.0,166.0,11.0,81.0,22.0,0.0,0.0,100.0,-7.0,7,8,22.0,1.0,36.0,-8.0,0.0,0.0,0.0,55.0,0.0,2.0,0.0,29.0,Good
8038,68.0,277.0,3.0,77.0,37.0,1.0,0.0,92.0,5.0,6,5,38.0,4.0,16.0,0.0,4.0,4.0,24.0,72.0,5.0,2.0,0.0,47.0,Bad
5276,65.0,196.0,1.0,54.0,40.0,0.0,0.0,100.0,-7.0,7,8,41.0,3.0,22.0,0.0,4.0,3.0,36.0,71.0,12.0,3.0,2.0,63.0,Bad
9435,68.0,135.0,5.0,64.0,19.0,2.0,0.0,90.0,12.0,6,5,21.0,4.0,52.0,0.0,0.0,0.0,41.0,92.0,7.0,2.0,1.0,82.0,Good
3951,85.0,320.0,17.0,104.0,18.0,0.0,0.0,94.0,46.0,6,6,46.0,0.0,17.0,-8.0,0.0,0.0,3.0,75.0,1.0,2.0,0.0,27.0,Good
4254,76.0,75.0,7.0,44.0,23.0,0.0,0.0,92.0,12.0,6,6,24.0,2.0,13.0,0.0,0.0,0.0,0.0,77.0,2.0,2.0,0.0,25.0,Bad
7336,63.0,11.0,2.0,7.0,10.0,0.0,0.0,100.0,-7.0,7,8,12.0,12.0,25.0,0.0,10.0,10.0,18.0,-8.0,7.0,1.0,0.0,80.0,Bad
2207,63.0,282.0,4.0,71.0,29.0,2.0,2.0,88.0,1.0,4,2,32.0,4.0,69.0,0.0,1.0,1.0,4.0,81.0,5.0,4.0,0.0,82.0,Bad
5872,68.0,266.0,13.0,93.0,29.0,1.0,1.0,90.0,39.0,6,6,29.0,0.0,59.0,0.0,2.0,2.0,98.0,53.0,3.0,4.0,3.0,88.0,Bad
8322,84.0,123.0,1.0,48.0,30.0,0.0,0.0,100.0,-7.0,7,8,33.0,7.0,18.0,4.0,1.0,1.0,10.0,80.0,4.0,2.0,0.0,35.0,Good
9638,87.0,172.0,11.0,72.0,19.0,0.0,0.0,100.0,-7.0,7,8,19.0,1.0,32.0,16.0,0.0,0.0,0.0,25.0,1.0,2.0,0.0,27.0,Good
1797,70.0,331.0,22.0,116.0,20.0,0.0,0.0,95.0,63.0,6,6,22.0,0.0,23.0,0.0,3.0,3.0,65.0,-8.0,8.0,1.0,2.0,82.0,Bad
6518,80.0,174.0,9.0,83.0,20.0,0.0,0.0,95.0,-8.0,6,6,21.0,1.0,43.0,0.0,0.0,0.0,-8.0,-8.0,1.0,1.0,0.0,100.0,Good
1446,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Good
124,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Bad
8509,67.0,-8.0,7.0,68.0,34.0,0.0,0.0,100.0,-7.0,7,8,39.0,3.0,13.0,-7.0,5.0,5.0,90.0,40.0,13.0,4.0,9.0,89.0,Bad
5906,85.0,139.0,2.0,59.0,11.0,0.0,0.0,100.0,-7.0,7,8,12.0,1.0,0.0,-7.0,0.0,0.0,6.0,-8.0,5.0,-8.0,0.0,71.0,Good
9848,76.0,164.0,7.0,72.0,29.0,0.0,0.0,86.0,45.0,6,6,29.0,2.0,14.0,0.0,0.0,0.0,3.0,14.0,4.0,1.0,1.0,36.0,Good
7615,56.0,180.0,8.0,74.0,29.0,2.0,2.0,87.0,2.0,1,3,32.0,4.0,30.0,-7.0,1.0,1.0,30.0,80.0,5.0,4.0,1.0,69.0,Bad
8503,72.0,-8.0,2.0,16.0,4.0,0.0,0.0,100.0,-7.0,7,8,6.0,3.0,50.0,-7.0,0.0,0.0,29.0,100.0,2.0,2.0,0.0,67.0,Bad
7536,77.0,195.0,3.0,53.0,33.0,0.0,0.0,100.0,-7.0,7,8,33.0,8.0,21.0,-7.0,2.0,2.0,1.0,-8.0,2.0,1.0,0.0,36.0,Good
10392,73.0,195.0,27.0,86.0,19.0,0.0,0.0,100.0,-7.0,7,8,20.0,0.0,40.0,-8.0,0.0,0.0,76.0,45.0,6.0,1.0,4.0,70.0,Good
3159,77.0,208.0,21.0,115.0,9.0,0.0,0.0,100.0,-7.0,7,8,16.0,0.0,44.0,6.0,0.0,0.0,0.0,-8.0,0.0,2.0,-8.0,40.0,Bad
177,65.0,129.0,10.0,64.0,30.0,0.0,0.0,78.0,2.0,4,6,32.0,3.0,34.0,0.0,1.0,1.0,17.0,99.0,2.0,10.0,0.0,67.0,Good
1255,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Bad
7582,75.0,235.0,6.0,85.0,15.0,0.0,0.0,94.0,17.0,6,6,16.0,1.0,38.0,-7.0,1.0,1.0,40.0,96.0,1.0,2.0,1.0,50.0,Bad
4741,73.0,84.0,1.0,43.0,19.0,0.0,0.0,95.0,12.0,6,6,21.0,3.0,33.0,12.0,0.0,0.0,0.0,100.0,3.0,3.0,0.0,50.0,Bad
3976,86.0,228.0,2.0,79.0,42.0,0.0,0.0,100.0,-7.0,7,8,17.0,4.0,20.0,0.0,6.0,6.0,9.0,-8.0,7.0,1.0,0.0,50.0,Good
10405,83.0,151.0,4.0,62.0,10.0,0.0,0.0,100.0,-7.0,7,8,10.0,1.0,20.0,23.0,0.0,0.0,33.0,-8.0,3.0,1.0,0.0,67.0,Good
1051,73.0,266.0,9.0,132.0,21.0,0.0,0.0,96.0,27.0,6,6,25.0,4.0,26.0,0.0,3.0,3.0,20.0,-8.0,2.0,2.0,0.0,45.0,Good
1487,75.0,85.0,2.0,60.0,7.0,1.0,1.0,78.0,27.0,6,4,9.0,2.0,44.0,0.0,0.0,0.0,5.0,-8.0,3.0,1.0,-8.0,80.0,Good
1426,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Bad
5582,84.0,125.0,15.0,81.0,13.0,0.0,0.0,100.0,-7.0,7,8,14.0,0.0,36.0,0.0,1.0,1.0,0.0,70.0,0.0,3.0,0.0,38.0,Good
9308,90.0,274.0,11.0,106.0,32.0,0.0,0.0,100.0,-7.0,7,8,33.0,1.0,21.0,12.0,0.0,0.0,2.0,87.0,1.0,1.0,0.0,20.0,Good
2581,63.0,240.0,15.0,73.0,22.0,0.0,0.0,82.0,2.0,4,6,2.0,0.0,14.0,-7.0,0.0,0.0,37.0,-8.0,6.0,2.0,1.0,57.0,Bad
9218,72.0,257.0,3.0,124.0,13.0,2.0,2.0,93.0,80.0,6,6,14.0,1.0,36.0,3.0,1.0,1.0,27.0,81.0,1.0,1.0,0.0,100.0,Good
4052,83.0,157.0,25.0,206.0,5.0,0.0,0.0,100.0,-7.0,7,8,22.0,0.0,0.0,7.0,0.0,0.0,15.0,-8.0,2.0,-8.0,0.0,50.0,Good
5044,70.0,166.0,14.0,82.0,26.0,1.0,0.0,79.0,17.0,6,5,28.0,0.0,29.0,1.0,1.0,1.0,42.0,87.0,7.0,2.0,0.0,45.0,Bad
4342,75.0,97.0,0.0,43.0,28.0,0.0,0.0,100.0,-7.0,6,8,30.0,4.0,67.0,0.0,5.0,5.0,48.0,79.0,3.0,5.0,1.0,89.0,Good
9615,91.0,228.0,18.0,127.0,16.0,0.0,0.0,100.0,-7.0,7,8,18.0,0.0,33.0,17.0,0.0,0.0,1.0,-8.0,2.0,-8.0,0.0,33.0,Good
9392,83.0,159.0,10.0,66.0,23.0,0.0,0.0,96.0,32.0,6,6,25.0,3.0,32.0,10.0,0.0,0.0,7.0,-8.0,2.0,2.0,0.0,80.0,Good
4051,73.0,288.0,11.0,61.0,8.0,0.0,0.0,88.0,8.0,4,6,24.0,2.0,50.0,1.0,1.0,1.0,46.0,-8.0,2.0,1.0,0.0,100.0,Bad
9358,65.0,247.0,2.0,100.0,41.0,1.0,1.0,96.0,6.0,0,2,46.0,3.0,35.0,1.0,4.0,3.0,24.0,59.0,10.0,4.0,0.0,61.0,Good
8607,69.0,282.0,0.0,117.0,8.0,1.0,1.0,91.0,21.0,6,6,11.0,1.0,18.0,0.0,1.0,1.0,0.0,-8.0,1.0,-8.0,0.0,25.0,Good
1201,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Bad
5484,81.0,302.0,23.0,145.0,9.0,1.0,0.0,90.0,53.0,6,5,10.0,0.0,30.0,21.0,0.0,0.0,1.0,75.0,2.0,2.0,0.0,80.0,Good
8560,84.0,-8.0,5.0,71.0,15.0,0.0,0.0,100.0,-7.0,7,8,0.0,2.0,20.0,20.0,0.0,0.0,2.0,69.0,3.0,3.0,0.0,60.0,Good
7642,73.0,46.0,1.0,21.0,7.0,0.0,0.0,100.0,-7.0,7,8,8.0,2.0,50.0,-7.0,1.0,1.0,17.0,77.0,2.0,2.0,0.0,83.0,Bad
8911,61.0,187.0,2.0,85.0,28.0,0.0,0.0,97.0,6.0,4,6,29.0,2.0,41.0,0.0,0.0,0.0,86.0,43.0,9.0,4.0,3.0,93.0,Bad
4316,81.0,118.0,33.0,84.0,9.0,0.0,0.0,89.0,54.0,6,6,9.0,0.0,56.0,0.0,1.0,0.0,13.0,-8.0,1.0,-8.0,0.0,100.0,Bad
9450,63.0,278.0,19.0,89.0,37.0,0.0,0.0,95.0,3.0,4,6,38.0,0.0,24.0,0.0,3.0,3.0,30.0,-8.0,11.0,1.0,3.0,86.0,Bad
7347,88.0,206.0,3.0,81.0,31.0,0.0,0.0,100.0,-7.0,7,8,33.0,3.0,67.0,0.0,1.0,1.0,26.0,88.0,2.0,6.0,0.0,89.0,Good
4637,64.0,115.0,0.0,45.0,32.0,2.0,1.0,98.0,16.0,6,5,40.0,6.0,38.0,5.0,0.0,0.0,12.0,89.0,7.0,8.0,0.0,71.0,Good
7010,79.0,108.0,4.0,58.0,26.0,0.0,0.0,100.0,-7.0,7,8,26.0,1.0,12.0,0.0,7.0,7.0,5.0,-8.0,2.0,1.0,0.0,38.0,Good
3207,68.0,168.0,10.0,33.0,8.0,0.0,0.0,100.0,-7.0,7,8,27.0,3.0,38.0,1.0,3.0,3.0,70.0,74.0,4.0,3.0,1.0,100.0,Good
465,67.0,83.0,2.0,36.0,30.0,0.0,0.0,97.0,25.0,6,6,32.0,8.0,44.0,0.0,3.0,3.0,39.0,89.0,4.0,8.0,0.0,80.0,Good
9481,75.0,23.0,6.0,15.0,2.0,0.0,0.0,100.0,-7.0,7,8,2.0,1.0,50.0,0.0,0.0,0.0,17.0,100.0,1.0,1.0,0.0,100.0,Bad
6188,89.0,151.0,20.0,87.0,14.0,0.0,0.0,100.0,-7.0,7,8,14.0,0.0,50.0,-8.0,0.0,0.0,9.0,-8.0,1.0,2.0,0.0,60.0,Good
5079,66.0,256.0,7.0,156.0,42.0,1.0,1.0,80.0,22.0,5,4,46.0,2.0,43.0,-7.0,1.0,1.0,36.0,61.0,4.0,4.0,2.0,48.0,Bad
5429,67.0,167.0,16.0,87.0,12.0,1.0,1.0,75.0,34.0,6,6,12.0,0.0,33.0,9.0,0.0,0.0,50.0,151.0,3.0,2.0,1.0,71.0,Bad
1959,66.0,138.0,7.0,72.0,4.0,4.0,4.0,50.0,45.0,6,2,8.0,1.0,25.0,0.0,1.0,1.0,46.0,-8.0,1.0,1.0,0.0,100.0,Bad
8512,78.0,-8.0,2.0,132.0,22.0,0.0,0.0,100.0,-7.0,7,8,29.0,2.0,3.0,-7.0,1.0,1.0,58.0,-8.0,8.0,-8.0,4.0,53.0,Good
8991,79.0,135.0,3.0,59.0,29.0,0.0,0.0,100.0,-7.0,7,8,31.0,3.0,45.0,0.0,1.0,1.0,2.0,51.0,2.0,4.0,1.0,60.0,Good
1225,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Good
5454,73.0,248.0,4.0,76.0,24.0,0.0,0.0,88.0,18.0,6,6,26.0,2.0,28.0,0.0,1.0,1.0,12.0,90.0,4.0,2.0,0.0,64.0,Good
2116,68.0,144.0,2.0,41.0,19.0,0.0,0.0,100.0,-7.0,7,8,21.0,4.0,24.0,0.0,1.0,1.0,63.0,78.0,10.0,3.0,3.0,93.0,Bad
2844,80.0,150.0,9.0,26.0,7.0,0.0,0.0,100.0,-7.0,7,8,13.0,3.0,29.0,8.0,0.0,0.0,0.0,88.0,0.0,1.0,0.0,25.0,Good
5935,66.0,164.0,19.0,108.0,9.0,1.0,0.0,70.0,9.0,4,5,10.0,0.0,80.0,-7.0,0.0,0.0,0.0,121.0,0.0,4.0,-8.0,80.0,Good
6940,82.0,89.0,14.0,47.0,24.0,0.0,0.0,100.0,-7.0,6,7,24.0,0.0,29.0,2.0,1.0,1.0,7.0,31.0,1.0,2.0,0.0,20.0,Good
3670,88.0,205.0,8.0,138.0,37.0,0.0,0.0,100.0,-7.0,7,8,8.0,1.0,11.0,19.0,0.0,0.0,2.0,-8.0,4.0,1.0,0.0,24.0,Good
4110,60.0,91.0,4.0,87.0,23.0,1.0,0.0,76.0,7.0,4,5,3.0,2.0,20.0,2.0,2.0,2.0,57.0,100.0,3.0,2.0,2.0,50.0,Bad
5985,63.0,426.0,3.0,90.0,18.0,4.0,3.0,95.0,36.0,6,5,19.0,2.0,32.0,0.0,2.0,2.0,60.0,69.0,6.0,3.0,1.0,82.0,Good
1115,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Good
2782,66.0,357.0,19.0,115.0,16.0,1.0,1.0,76.0,36.0,6,6,17.0,0.0,35.0,-7.0,1.0,1.0,21.0,6.0,4.0,3.0,0.0,73.0,Good
7641,68.0,-8.0,1.0,18.0,7.0,0.0,0.0,100.0,-7.0,7,8,8.0,4.0,38.0,-7.0,9.0,7.0,37.0,-8.0,2.0,1.0,0.0,67.0,Bad
7522,68.0,179.0,6.0,66.0,32.0,0.0,0.0,97.0,20.0,6,6,32.0,3.0,19.0,-7.0,0.0,0.0,47.0,73.0,4.0,3.0,1.0,50.0,Good
4724,72.0,159.0,1.0,61.0,26.0,0.0,0.0,96.0,5.0,4,6,27.0,2.0,33.0,1.0,1.0,1.0,7.0,75.0,5.0,3.0,0.0,67.0,Bad
5207,83.0,240.0,6.0,94.0,19.0,0.0,0.0,100.0,-7.0,7,8,19.0,2.0,47.0,0.0,0.0,0.0,21.0,88.0,3.0,2.0,0.0,83.0,Good
5456,73.0,223.0,23.0,99.0,22.0,0.0,0.0,91.0,9.0,4,6,23.0,0.0,35.0,4.0,1.0,1.0,6.0,65.0,6.0,2.0,0.0,80.0,Good
6710,86.0,153.0,7.0,88.0,15.0,0.0,0.0,100.0,-7.0,7,8,15.0,1.0,27.0,-7.0,0.0,0.0,5.0,-8.0,2.0,1.0,0.0,43.0,Good
1093,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Good
7182,76.0,163.0,7.0,72.0,27.0,0.0,0.0,97.0,25.0,6,6,30.0,1.0,53.0,0.0,0.0,0.0,48.0,-8.0,3.0,2.0,0.0,100.0,Good
7584,80.0,271.0,9.0,62.0,12.0,0.0,0.0,92.0,9.0,4,6,12.0,1.0,33.0,-7.0,0.0,0.0,29.0,50.0,1.0,2.0,0.0,60.0,Bad
1660,86.0,438.0,4.0,81.0,12.0,0.0,0.0,92.0,-8.0,6,6,12.0,1.0,42.0,0.0,0.0,0.0,5.0,-8.0,3.0,1.0,0.0,57.0,Bad
6384,86.0,369.0,11.0,80.0,20.0,0.0,0.0,100.0,-7.0,7,8,20.0,1.0,35.0,0.0,0.0,0.0,12.0,-8.0,1.0,1.0,0.0,33.0,Good
4563,74.0,73.0,6.0,36.0,16.0,0.0,0.0,94.0,36.0,6,6,16.0,3.0,75.0,-7.0,1.0,1.0,10.0,63.0,2.0,5.0,0.0,88.0,Bad
1092,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Good
381,66.0,175.0,14.0,84.0,6.0,1.0,0.0,57.0,1.0,4,5,7.0,0.0,29.0,0.0,0.0,0.0,112.0,91.0,2.0,1.0,-8.0,80.0,Bad
2235,72.0,413.0,10.0,70.0,31.0,0.0,0.0,97.0,54.0,6,6,31.0,2.0,74.0,0.0,1.0,1.0,25.0,-8.0,2.0,1.0,1.0,43.0,Good
8488,70.0,-8.0,7.0,64.0,13.0,1.0,1.0,93.0,29.0,6,2,14.0,2.0,36.0,-7.0,0.0,0.0,54.0,83.0,4.0,2.0,0.0,100.0,Good
2084,79.0,304.0,3.0,111.0,31.0,0.0,0.0,97.0,51.0,6,6,31.0,2.0,13.0,0.0,2.0,2.0,19.0,96.0,8.0,2.0,1.0,59.0,Bad
603,85.0,132.0,7.0,62.0,29.0,0.0,0.0,100.0,-7.0,6,7,29.0,2.0,21.0,-7.0,0.0,0.0,1.0,79.0,3.0,3.0,0.0,67.0,Good
